ROTO Header[281]*******.0.108:41620
MSG Header[257]0xbabeface-13-1797792923-1
Module Header[249]0x1-0-0:0-30-1-0
-SliceHead:0-1-0-0
-PacketHead:0xbabeface-25-8-217-Data:859256161-GCMNonce[0000001911828ecc35d1aeae]-281-189:*******
10-25 17:26:07.835|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:07.853|DownloadPkgScheduleFunc|2408|[I]:schedule: 18000/205000
type:0 req:18836210, rpt:1057
10-25 17:26:07.855|MagicLinkOtaGetReportInfo|3351|[I]:succ
10-25 17:26:07.857|CloudLinkMqttAsyncPublish|714|[I]:mqtt async pub
10-25 17:26:07.858|MagicLinkRptStatusToCloud|676|[I]:pub succ
10-25 17:26:07.858|ReportOtaServiceStatus|791|[I]:succ
10-25 17:26:07.861|LocalCmdProcess|966|[I]:mqtt pub
10-25 17:26:07.875|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:07.902|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:07.926|CloudLinkMqttPublish|1372|[I]:ret:0 qos:1,packetId:57
10-25 17:26:07.938|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:07.977|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:08.004|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:08.097|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:08.141|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:08.169|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:08.205|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:08.256|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:08.282|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:08.320|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:08.356|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:08.384|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:08.421|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:08.463|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:08.490|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:08.527|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:08.564|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:08.591|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:08.639|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:09.149|ConnectDispatchFunc|83|[I]:running
10-25 17:26:10.036|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:10.063|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:10.100|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:10.133|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:10.159|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:10.203|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:10.236|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:10.263|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:10.298|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:10.333|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:10.359|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:10.396|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:10.429|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:10.456|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:10.492|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:10.527|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:10.554|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:10.590|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:10.627|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:10.653|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:10.689|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:10.853|DownloadPkgScheduleFunc|2408|[I]:schedule: 21000/205000
type:0 req:1507250680, rpt:1058
10-25 17:26:10.855|MagicLinkOtaGetReportInfo|3351|[I]:succ
10-25 17:26:10.857|CloudLinkMqttAsyncPublish|714|[I]:mqtt async pub
10-25 17:26:10.858|MagicLinkRptStatusToCloud|676|[I]:pub succ
10-25 17:26:10.858|ReportOtaServiceStatus|791|[I]:succ
10-25 17:26:10.862|LocalCmdProcess|966|[I]:mqtt pub
10-25 17:26:10.913|CloudLinkMqttPublish|1372|[I]:ret:0 qos:1,packetId:58
10-25 17:26:12.056|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:12.083|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:12.117|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:12.151|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:12.178|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:12.213|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:12.250|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:12.277|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:12.313|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:12.347|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:12.374|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:12.410|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:12.451|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:12.477|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:12.513|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:12.551|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:12.579|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:12.615|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:12.649|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:12.676|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:12.713|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:12.748|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:12.777|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:12.811|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:12.848|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:12.875|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:12.884|ConnectMsgProcessFunc|2338|[I]:running
10-25 17:26:12.914|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:12.952|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:12.980|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:13.017|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:13.050|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:13.078|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:13.114|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:13.148|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:13.175|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:13.210|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:13.244|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:13.271|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:13.306|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:13.341|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:13.367|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:13.407|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:13.448|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:13.475|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:13.510|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:13.545|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:13.571|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:13.607|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:13.639|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:13.667|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:13.853|DownloadPkgScheduleFunc|2408|[I]:schedule: 24000/205000
type:0 req:848181503, rpt:1059
10-25 17:26:13.855|MagicLinkOtaGetReportInfo|3351|[I]:succ
10-25 17:26:13.857|CloudLinkMqttAsyncPublish|714|[I]:mqtt async pub
10-25 17:26:13.858|MagicLinkRptStatusToCloud|676|[I]:pub succ
10-25 17:26:13.858|ReportOtaServiceStatus|791|[I]:succ
10-25 17:26:13.859|LocalCmdProcess|966|[I]:mqtt pub
10-25 17:26:13.916|CloudLinkMqttPublish|1372|[I]:ret:0 qos:1,packetId:59
10-25 17:26:15.061|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:15.094|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:15.122|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:15.157|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:15.191|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:15.217|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:15.256|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:15.290|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:15.317|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:15.353|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:15.389|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:15.415|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:15.455|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:15.497|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:15.525|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:15.560|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:15.595|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:15.622|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:15.659|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:15.696|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:15.723|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:15.758|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:15.793|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:15.820|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:15.855|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:15.889|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:15.915|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:15.950|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:15.985|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:16.012|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:16.047|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:16.081|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:16.107|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:16.146|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:16.182|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:16.209|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:16.244|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:16.277|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:16.304|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:16.340|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:16.379|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:16.406|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:16.446|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:16.481|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:16.509|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:16.545|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:16.585|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:16.611|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:16.655|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:16.687|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:16.715|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:16.750|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:16.784|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:16.811|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:16.847|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:16.853|DownloadPkgScheduleFunc|2408|[I]:schedule: 27000/205000
type:0 req:189112326, rpt:1060
10-25 17:26:16.855|MagicLinkOtaGetReportInfo|3351|[I]:succ
10-25 17:26:16.857|CloudLinkMqttAsyncPublish|714|[I]:mqtt async pub
10-25 17:26:16.858|MagicLinkRptStatusToCloud|676|[I]:pub succ
10-25 17:26:16.858|ReportOtaServiceStatus|791|[I]:succ
10-25 17:26:16.860|LocalCmdProcess|966|[I]:mqtt pub
10-25 17:26:16.879|CheckOtaPkgSHA256|842|[I]:len:4096, type:1
10-25 17:26:16.906|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:16.921|CloudLinkMqttPublish|1372|[I]:ret:0 qos:1,packetId:60
10-25 17:26:16.944|ConnectionHttpSend|143|[I]:send succ
10-25 17:26:16.980|CheckOtaPkgSHA256|842|[I]:len:3806, type:1
10-25 17:26:16.983|DownloadUpdatePackage|1541|[I]:finish:1
10-25 17:26:17.005|CheckOtaPkgSHA256|842|[I]:len:0, type:2
10-25 17:26:17.006|ModelNotifyStatus|448|[I]:status:703
current status is 703
10-25 17:26:17.007|DownloadUpdatePackage|1556|[I]:succ:1
10-25 17:26:17.008|DfxRefreshLogBuffer|2485|[E]:refresh
type:0 req:1563847585, rpt:1061
10-25 17:26:17.010|MagicLinkOtaGetReportInfo|3351|[I]:succ
10-25 17:26:17.012|CloudLinkMqttAsyncPublish|714|[I]:mqtt async pub
10-25 17:26:17.013|MagicLinkRptStatusToCloud|676|[I]:pub succ
10-25 17:26:17.014|ReportOtaServiceStatus|791|[I]:succ
10-25 17:26:17.015|FlashOtaPkgWrite|62|[I]:end
10-25 17:26:17.015|TlsNetworkDisconnect|147|[I]:succ 10-25 17:26:17.015|TlsNetworkDisconnect|147|[I]:succ fd:1
10-25 17:26:17.019|TlsNetworkDisconnect|143|[I]:disconnected
10-25 17:26:17.020|DfxRefreshLogBuffer|2485|[E]:refresh
10-25 17:26:17.024|JudgeResizeClientSendBuf|1330|[I]:need reset mqtt mem
10-25 17:26:17.077|CloudLinkMqttPublish|1372|[I]:ret:0 qos:1,packetId:61
------  combo_mcu_basic_example  ------
TCP/IP initialized.
LAMP INIT TEST LN882H SDK Ver: 2.1_rc1 [build time:Oct 25 2024 16:08:32][0x02010001]
LAMP INIT OK
             LAMP INIT OK GPIOB  STATUS:0
                                         key init ok
STA startup!
[WLIB_E]HwEr:UKI:0
MEM enter MagicLinkSDKRun [108024]
0000000173|MagicLinkComponentsInit|85|[I]:module:logcollect
0000000174|InitComponent|60|[I]:enable:logcollect
0000000174|InitComponent|64|[W]:no comp:logcollect
0000000175|MagicLinkInit|164|[I]:MAGICLINK_BUSINESS_MANAGER, MAGICLINK_INIT, 0
VER:IoTSDK_1.1.0.344_20240413_test_debug, TM:Apr 13 2024 14:57:17

0000000184|MagicLinkParsePropertyList|207|[I]:succ svc:baseInfo, access:0
0000000185|MagicLinkParseActionList|328|[I]:no actionList
0000000186|MagicLinkParsePropertyList|207|[I]:succ svc:deviceInfo, access:7
0000000187|MagicLinkParseActionList|328|[I]:no actionList
0000000188|MagicLinkParsePropertyList|207|[I]:succ svc:netInfo, access:5
0000000189|MagicLinkParseActionList|328|[I]:no actionList
0000000190|MagicLinkParsePropertyList|207|[I]:succ svc:ota, access:7
0000000191|MagicLinkParseAction|297|[W]:no inDataList
0000000192|MagicLinkParseAction|310|[W]:no outDataList
0000000192|MagicLinkParseAction|297|[W]:no inDataList
0000000193|MagicLinkParseAction|310|[W]:no outDataList
0000000194|MagicLinkParsePropertyList|207|[I]:succ svc:light, access:7
0000000194|MagicLinkParseActionList|328|[I]:no actionList
0000000198|ModelParseJson|181|[I]:MAGICLINK_BUSINESS_MANAGER, MAGICLINK_PROFILE_PARSE, 0
0000000199|NetworkManagementInit|1658|[W]:succ
0000000199|NetworkInit|70|[I]:succ
0000000200|DiscoveryInit|556|[I]:succ
0000000201|TransmissionInit|40|[I]:succ
0000000201|CloudLinkMqttInit|1092|[I]:succ
0000000202|ConnectRegRecvPacket|392|[I]:add:1 succ
0000000202|ConnectRegSendPacket|361|[I]:add:1 succ
0000000203|ConnectMsgProcessInit|2631|[E]:sem init
0000000204|ConnectInit|549|[I]:succ
0000000205|MagicLinkComponentsInit|85|[I]:module:p2p
0000000205|InitComponent|60|[I]:enable:p2p
0000000206|InitComponent|64|[W]:no comp:p2p
0000000206|MagicLinkComponentsInit|85|[I]:module:blenetcfg
0000000207|InitComponent|60|[I]:enable:blenetcfg
0000000208|ConnectRegSendPacket|361|[I]:add:3 succ
0000000208|MagicLinkComponentsInit|85|[I]:module:coapconnect
0000000209|InitComponent|60|[I]:enable:coapconnect
udp_bind(ipaddr = 0.0.0.0, port = 5683)
                                       0000000211|ConnectRegSendPacket|361|[I]:add:2 succ
0000000211|ConnectRegRecvPacket|392|[I]:add:2 succ
0000000212|NetworkSetItemValueByStr|929|[E]:inv dst:prdName
0000000213|ModelSetBaseInfoToNetwork|238|[E]:set item:baseInfo:prdName
0000000213|NetworkSetItemValueByStr|929|[E]:inv dst:manufactureName
0000000214|ModelSetBaseInfoToNetwork|238|[E]:set item:baseInfo:manufactureName
0000000215|NetworkSetItemValueByStr|929|[E]:inv dst:prdTypeName
0000000216|ModelSetBaseInfoToNetwork|238|[E]:set item:baseInfo:prdTypeName
0000000217|NetworkSetItemValueByStr|929|[E]:inv dst:modelId
0000000218|ModelSetBaseInfoToNetwork|238|[E]:set item:baseInfo:modelId
0000000218|NetworkSetItemValueByStr|929|[E]:inv dst:offeringCode
0000000219|ModelSetBaseInfoToNetwork|238|[E]:set item:baseInfo:offeringCode
0000000220|NetworkSetItemValueByStr|929|[E]:inv dst:prdSubTypeId
0000000221|ModelSetBaseInfoToNetwork|238|[E]:set item:baseInfo:prdSubTypeId
0000000222|NetworkSetItemValueByStr|929|[E]:inv dst:prdSubTypeName
0000000223|ModelSetBaseInfoToNetwork|238|[E]:set item:baseInfo:prdSubTypeName
0000000224|NetworkSetItemValueByStr|929|[E]:inv dst:qrScanMode
0000000224|ModelSetBaseInfoToNetwork|238|[E]:set item:baseInfo:qrScanMode
0000000225|ModelSetDevInfoToNetwork|277|[E]:no data:deviceInfo:udid
0000000226|NetworkSetItemValueByStr|929|[E]:inv dst:devName
0000000227|ModelSetDevInfoToNetwork|290|[E]:set item:deviceInfo:devName
firmVer:1.0.0.201
0000000228|ModelSetDevInfoToNetwork|272|[E]:set:deviceInfo:sdkVersion
0000000229|ModelSetDevInfoToNetwork|277|[E]:no data:deviceInfo:MCUVersion
0000000267|MagicLinkHuksHalRegister|243|[I]:succ
0000000620|MakeJsonRegisterResult|1999|[E]:ext null
0000000621|MakeJsonRegisterResult|1999|[E]:ext null
STA connected to target AP!
udp_bind(ipaddr = 0.0.0.0, port = 68)
                                     0000001387|MagicLinkNetworkUpdateRegResult|2076|[W]:succ
0000001388|MagicLinkComponentsInit|85|[I]:module:netcfg
0000001388|InitComponent|60|[I]:enable:netcfg
0000001389|OnRegSessionServerRestart|1216|[I]:succ reg cb:hihonor.magiclinksdk,netCfg
0000001390|NetCfgInit|739|[I]:succ
0000001391|MagicLinkComponentsInit|85|[I]:module:register
0000001391|InitComponent|60|[I]:enable:register
0000001392|CheckRegisterEmpty|1780|[I]:registered
0000001392|RegisterInit|1992|[I]:registered
0000001393|MagicLinkComponentsInit|85|[I]:module:control
0000001394|InitComponent|60|[I]:enable:control
0000001394|OnCreateSessionServer|1154|[I]:succ create server:hihonor.magiclinksdk,control
0000001395|MagicLinkComponentsInit|85|[I]:module:ota
0000001396|InitComponent|60|[I]:enable:ota
0000001397|MagicLinkOtaFuncInit|103|[I]:init
0000001397|OtaInit|3516|[I]:succ
0000001398|MagicLinkComponentsInit|85|[I]:module:bi
0000001398|InitComponent|60|[I]:enable:bi
0000001399|InitComponent|64|[W]:no comp:bi
0000001399|MagicLinkComponentsInit|85|[I]:module:magiclinkactive
0000001400|InitComponent|60|[I]:enable:magiclinkactive
0000001401|InitComponent|64|[W]:no comp:magiclinkactive
0000001401|MagicLinkComponentsInit|85|[I]:module:netparamsync
0000001402|InitComponent|60|[I]:enable:netparamsync
0000001403|InitComponent|64|[W]:no comp:netparamsync
0000001404|CheckRegisterEmpty|1780|[I]:registered
0000001404|ExtComponentsMngtInit|114|[I]:module:dvService
0000001405|SetLocalInfo|93|[I]:not reg
0000001405|MagicLinkInit|235|[W]:succ
MEM Start demo [90120]
0000001406|CheckRegister|1259|[I]:reg succ
0000001407|CheckRegister|1259|[I]:reg succ
0000001917|LocalCmdProcess|953|[I]:mqtt conn
0000001925|TlsNetworkInit|261|[I]:succ
0000001925|TlsNetworkConnect|342|[I]:host:devicelink-pre-drcn.platform.hihonorcloud.com
udp_bind(ipaddr = 0.0.0.0, port = 1503)
                                       [low_level_output, 70] netif is not link up.
[low_level_output, 70] netif is not link up.
0000002782|TlsNetHandshake|330|[I]:succ
0000002783|CloudLinkMqttConnect|1194|[I]:devId:******5b4fdc4a4cb3847bc6d5f93bfc0bnc1nl000ca
0000002842|CloudLinkMqttAsyncSubscribe|763|[I]:mqtt async sub
0000002843|LinkStatusCallback|1302|[I]:conn succ
0000002844|CreateHeartbeatTimer|422|[I]:internal heartbeat
0000002844|ProcessMqttConnect|1042|[I]:MAGICLINK_CLOUD_RELATED, MAGICLINK_CONNECT_CLOUD, 0
0000002910|ConnectCoAPRecvPacket|1051|[I]:join mcast succ
0000003133|SubSelfShareTopic|979|[E]:call
0000003134|ProcessMqttConnect|1076|[I]:ota enable
0000003135|MagicLinkCheckOtaResult|951|[I]:newVer:1.0.1.202|454789, curVer:1.0.0.201
0000003136|MagicLinkCheckOtaResult|959|[I]:rpt ota result
0000003138|AddCloudRequstHeader|1887|[I]:env:prod, reqId:******376491beec194674a1cefc2956
0000003139|ConnectCreateMqttMsgPayload|1485|[I]:traceID:UrXsZv0x2y3A6B8E9GbHeGfKhNiPkQnS
0000003141|CloudLinkMqttAsyncPublish|714|[I]:mqtt async pub
0000003142|ConnectCloudSendSystemMsg|816|[I]:pub SYS_MGR_OTA_FIRMWARE_VERSION_REQ:0
0000003143|ModelNotifyStatus|448|[I]:status:707
current status is 707
0000003144|SaveOtaVersionInfo|2225|[I]:newVer:|
0000003145|MakeJsonRegisterResult|1999|[E]:ext null
0000003146|MakeJsonRegisterResult|1999|[E]:ext null
0000003897|MagicLinkGetRptStatusPayload|998|[E]:no svc:baseInfo
0000003898|MagicLinkGetRptStatusPkt|604|[E]:get rpt payload
0000003899|MagicLinkReportServiceStatus|764|[E]:get status:baseInfo
0000003899|MagicLinkRptAllServiceStatus|788|[E]:rpt status:baseInfo
type:0 req:717439024, rpt:2001
0000003901|MagicLinkAddSvcToRptStatus|743|[E]:get prop udid
firmVer:1.0.0.201
0000003902|MagicLinkAddSvcToRptStatus|743|[E]:get prop sdkVersion
MCUVer:
0000003904|MagicLinkGetRptStatusPkt|613|[I]:svc:deviceInfo
0000003906|CloudLinkMqttAsyncPublish|714|[I]:mqtt async pub
0000003907|MagicLinkRptStatusToCloud|676|[I]:pub succ
0000003908|MagicLinkReportServiceStatus|778|[I]:rpt status:deviceInfo
type:0 req:502712821, rpt:2002
0000003910|MagicLinkGetRptStatusPkt|613|[I]:svc:netInfo
0000003911|CloudLinkMqttAsyncPublish|714|[I]:mqtt async pub
0000003912|MagicLinkRptStatusToCloud|676|[I]:pub succ
0000003913|MagicLinkReportServiceStatus|778|[I]:rpt status:netInfo
type:0 req:803373829, rpt:2003
0000003915|GetUpdTypeCheckResult|548|[E]:not check
0000003917|MagicLinkOtaGetReportInfo|3351|[I]:succ
0000003918|CloudLinkMqttAsyncPublish|714|[I]:mqtt async pub
0000003919|MagicLinkRptStatusToCloud|676|[I]:pub succ
0000003920|MagicLinkReportServiceStatus|778|[I]:rpt status:ota
type:0 req:438317122, rpt:2004
get light brightness 3
get light brightness 3
get light mode 1
0000003922|MagicLinkGetRptStatusPkt|613|[I]:svc:light
0000003924|CloudLinkMqttAsyncPublish|714|[I]:mqtt async pub
0000003925|MagicLinkRptStatusToCloud|676|[I]:pub succ
0000003926|MagicLinkReportServiceStatus|778|[I]:rpt status:light
0000003926|ProcessMqttConnect|1084|[I]:rpt services succ
0000003927|ProcessMqttConnect|1086|[I]:pub topic
0000003928|ConnectCreateMqttMsgPayload|1485|[I]:traceID:E9GcHeKfMiNiPlQnToVrWtYu1w2x4A5C
0000003930|CloudLinkMqttAsyncPublish|714|[I]:mqtt async pub
0000003931|ConnectCloudSendSystemMsg|816|[I]:pub SYS_MGR_TOPIC_SUB_SUCCESS:0
0000003932|CloudLinkBIProcess|896|[I]:biFlag:0x0011
0000003932|ProcessMqttConnect|1102|[I]:STATUS_DEVICE_ONLINE
0000003933|ModelNotifyStatus|448|[I]:status:500
current status is 500
0000003934|MagicLinkGetRptEventPacket|1051|[E]:no svc:event
0000003935|MagicLinkReportServiceEvent|509|[E]:get rptEventPkt
rpt event msg fail
0000003936|ConnectCreateMqttMsgPayload|1485|[I]:traceID:eLgMgOkRmRpUpXsXt0v0y3y6B6E9E9Hc
0000003938|CloudLinkMqttAsyncPublish|714|[I]:mqtt async pub
0000003939|ConnectCloudSendSystemMsg|816|[I]:pub SYS_MGR_SYNC_TIME_REQ:0
0000003940|LocalCmdProcess|983|[I]:mqtt sub
0000003991|SendMqttHeartbeat|213|[I]:succ
0000003992|LocalCmdProcess|966|[I]:mqtt pub
magiclink sdk: recv mqtt ping response
0000004086|CloudLinkMqttPublish|1372|[I]:ret:0 qos:1,packetId:8
0000004087|LocalCmdProcess|966|[I]:mqtt pub
0000004154|CloudLinkMqttPublish|1372|[I]:ret:0 qos:1,packetId:9
0000004155|LocalCmdProcess|966|[I]:mqtt pub
0000004210|CloudLinkMqttPublish|1372|[I]:ret:0 qos:1,packetId:10
0000004211|LocalCmdProcess|966|[I]:mqtt pub
0000004281|CloudLinkMqttPublish|1372|[I]:ret:0 qos:1,packetId:11
0000004282|LocalCmdProcess|966|[I]:mqtt pub
0000004342|MqttMessageArrived|1387|[I]:recv data:387
0000004344|CloudLinkRecvCmdMsg|394|[E]:no func:SYS_MGR_OTA_FIRMWARE_VERSION_RSP
0000004406|CloudLinkMqttPublish|1372|[I]:ret:0 qos:1,packetId:12
0000004407|LocalCmdProcess|966|[I]:mqtt pub
0000004463|CloudLinkMqttPublish|1372|[I]:ret:0 qos:1,packetId:13
0000004465|LocalCmdProcess|966|[I]:mqtt pub
0000004476|CloudLinkMqttPublish|1372|[I]:ret:0 qos:0,packetId:0
0000004531|MqttMessageArrived|1387|[I]:recv data:226
10-25 17:26:24.796|MqttMessageArrived|1387|[I]:recv data:289
PROTO Header[241]*******7c521ad42eb9a3098472c0c66a8o000200cb0
MSG Header[217]0xbabeface-14-13693743508374946234-0
Module Header[193]0xffff0003-0-13693743508374946232-0-Data:0-289-193:*******
10-25 17:26:24.806|AuthSwapDeviceInfo|937|[I]:MAGICLINK_PHONE_RELATED, MAGICLINK_RECV_SWAP_DEVINFO, 0
